Statistical profiling result from isolate-0x108000000-v8.log, (10195 ticks, 81 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     10  100.0%        LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
     10  100.0%          LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
     10  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
      1    3.6%      LazyCompile: ~_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      1  100.0%        LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      1  100.0%          LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      1  100.0%            LazyCompile: ~ECDSA.sigError /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:159:37
     21   14.4%    LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
     21  100.0%      LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:423:35
     21  100.0%        LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
     21  100.0%          LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:224:33
     21  100.0%            LazyCompile: ~ECDSA.sign /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:277:23
     19   13.0%    LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
     19  100.0%      LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
     19  100.0%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
     15   78.9%          LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
     15  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      4   21.1%          LazyCompile: *_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      4  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41

    145    1.4%  T node::crypto::Hash::HashUpdate(v8::FunctionCallbackInfo<v8::Value> const&)
    145  100.0%    T v8::internal::Builtin_HandleApiCall(int, v8::internal::Object**, v8::internal::Isolate*)
    101   69.7%      LazyCompile: *update internal/crypto/hash.js:52:40
    101  100.0%        LazyCompile: *Hash.sha256sha256 /Users/ryan/dev/bsv/lib/crypto/hash.node.js:52:30
     75   74.3%          LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
     57   76.0%            LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
     18   24.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
     19   18.8%          LazyCompile: *GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
     19  100.0%            LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      6    5.9%          LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      6  100.0%            LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
     24   16.6%      LazyCompile: *Hash.sha256 /Users/ryan/dev/bsv/lib/crypto/hash.node.js:34:24
     24  100.0%        LazyCompile: ~Hash.sha256sha256 /Users/ryan/dev/bsv/lib/crypto/hash.node.js:52:30
     22   91.7%          LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
     22  100.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      2    8.3%          LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      2  100.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
     20   13.8%      LazyCompile: ~update internal/crypto/hash.js:52:40
     20  100.0%        LazyCompile: *Hash.sha256sha256 /Users/ryan/dev/bsv/lib/crypto/hash.node.js:52:30
     19   95.0%          LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
     19  100.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1    5.0%          LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      1  100.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33

    144    1.4%  /usr/lib/system/libsystem_platform.dylib
     57   39.6%    LazyCompile: *BufferWriter.concat /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:22:42
     57  100.0%      LazyCompile: ~BufferWriter.toBuffer /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:18:44
     43   75.4%        LazyCompile: ~Transaction.toBuffer /Users/ryan/dev/bsv/lib/transaction/transaction.js:266:43
     43  100.0%          LazyCompile: ~Transaction.shallowCopy /Users/ryan/dev/bsv/lib/transaction/transaction.js:96:36
     43  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
     10   17.5%        LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      5   50.0%          LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      5  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      5   50.0%          LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      5  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      4    7.0%        LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      3   75.0%          LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      3  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      1   25.0%          LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
     26   18.1%    T v8::internal::Builtin_ArrayBufferConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
      4   15.4%      LazyCompile: *reverse /Users/ryan/dev/bsv/lib/util/buffer.js:154:29
      4  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
      4  100.0%          Builtin: ArrayForEach
      4  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      4   15.4%      LazyCompile: *BufferWriter.writeReverse /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:33:48
      3   75.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
      3  100.0%          Builtin: ArrayForEach
      3  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      1   25.0%        LazyCompile: ~<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
      1  100.0%          Builtin: ArrayForEach
      1  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      4   15.4%      LazyCompile: *BufferWriter.varintBufNum /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:106:38
      4  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
      4  100.0%          Builtin: ArrayForEach
      4  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      4   15.4%      LazyCompile: *BufferReader.readReverse /Users/ryan/dev/bsv/lib/encoding/bufferreader.js:192:47
      4  100.0%        LazyCompile: *Transaction.fromBufferReader /Users/ryan/dev/bsv/lib/transaction/transaction.js:290:51
      4  100.0%          LazyCompile: ~Transaction.fromBuffer /Users/ryan/dev/bsv/lib/transaction/transaction.js:285:45
      4  100.0%            LazyCompile: ~Transaction /Users/ryan/dev/bsv/lib/transaction/transaction.js:36:22
      4   15.4%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
      4  100.0%        Builtin: ArrayForEach
      4  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      4  100.0%            LazyCompile: ~Transaction.toBufferWriter /Users/ryan/dev/bsv/lib/transaction/transaction.js:271:49
      3   11.5%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:47:32
      3  100.0%        Builtin: ArrayForEach
      3  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      3  100.0%            LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      1    3.8%      LazyCompile: *emptyBuffer /Users/ryan/dev/bsv/lib/util/buffer.js:69:37
      1  100.0%        LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1  100.0%          LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      1  100.0%            LazyCompile: ~verify /Users/ryan/dev/bsv/lib/transaction/sighash.js:258:17
      1    3.8%      LazyCompile: *BufferWriter.writeUInt32LE /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:75:49
      1  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
      1  100.0%          Builtin: ArrayForEach
      1  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      1    3.8%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
      1  100.0%        Builtin: ArrayForEach
      1  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      1  100.0%            LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      8    5.6%    LazyCompile: *concat buffer.js:455:32
      7   87.5%      LazyCompile: ~BufferWriter.concat /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:22:42
      7  100.0%        LazyCompile: ~BufferWriter.toBuffer /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:18:44
      3   42.9%          LazyCompile: ~Transaction.toBuffer /Users/ryan/dev/bsv/lib/transaction/transaction.js:266:43
      3  100.0%            LazyCompile: ~Transaction.shallowCopy /Users/ryan/dev/bsv/lib/transaction/transaction.js:96:36
      3   42.9%          LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      3  100.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1   14.3%          LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      1  100.0%            LazyCompile: ~sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      1   12.5%      LazyCompile: *Hash.hmac /Users/ryan/dev/bsv/lib/crypto/hash.node.js:118:22
      1  100.0%        LazyCompile: ~Hash.sha256hmac /Users/ryan/dev/bsv/lib/crypto/hash.node.js:159:28
      1  100.0%          LazyCompile: ~ECDSA.deterministicK /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:75:43
      1  100.0%            LazyCompile: ~ECDSA._findSignature /Users/ryan/dev/bsv/lib/crypto/ecdsa.js:200:43
      3    2.1%    LazyCompile: *stringSlice buffer.js:589:21
      3  100.0%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:533:45
      3  100.0%        Builtin: ArraySome
      3  100.0%          LazyCompile: ~_.some /Users/ryan/dev/bsv/lib/util/_.js:41:10
      3  100.0%            LazyCompile: ~Transaction.from /Users/ryan/dev/bsv/lib/transaction/transaction.js:525:39
      2    1.4%    T v8::internal::Runtime_StackGuard(int, v8::internal::Object**, v8::internal::Isolate*)
      1   50.0%      LazyCompile: *ucmp /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2765:37
      1  100.0%        LazyCompile: *redISub /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2870:43
      1  100.0%          LazyCompile: ~add /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:532:36
      1  100.0%            LazyCompile: *_fixedNafMul /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:51:57
      1   50.0%      Builtin: MathImul
      1  100.0%        LazyCompile: ~comb10MulTo /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:1036:42
      1  100.0%          LazyCompile: ~mulTo /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:1660:39
      1  100.0%            LazyCompile: ~mul /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:1873:35
      2    1.4%    LazyCompile: *GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      2  100.0%      LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      2  100.0%        LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      2  100.0%          LazyCompile: ~verify /Users/ryan/dev/bsv/lib/transaction/sighash.js:258:17
      2  100.0%            LazyCompile: ~Input.isValidSignature /Users/ryan/dev/bsv/lib/transaction/input/input.js:178:45

    137    1.3%  T v8::internal::Factory::InitializeJSObjectFromMap(v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Map>)
    137  100.0%    T v8::internal::Builtin_ArrayBufferConstructor(int, v8::internal::Object**, v8::internal::Isolate*)
     27   19.7%      LazyCompile: *reverse /Users/ryan/dev/bsv/lib/util/buffer.js:154:29
     26   96.3%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
     26  100.0%          Builtin: ArrayForEach
     26  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
      1    3.7%        LazyCompile: ~BufferWriter.writeReverse /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:33:48
      1  100.0%          LazyCompile: ~<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
      1  100.0%            Builtin: ArrayForEach
     19   13.9%      LazyCompile: *BufferWriter.writeUInt32LE /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:75:49
     19  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     19  100.0%          Builtin: ArrayForEach
     19  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     17   12.4%      LazyCompile: *BufferWriter.writeReverse /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:33:48
     17  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     17  100.0%          Builtin: ArrayForEach
     17  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     16   11.7%      LazyCompile: *BufferReader.readReverse /Users/ryan/dev/bsv/lib/encoding/bufferreader.js:192:47
     16  100.0%        LazyCompile: *Transaction.fromBufferReader /Users/ryan/dev/bsv/lib/transaction/transaction.js:290:51
     16  100.0%          LazyCompile: ~Transaction.fromBuffer /Users/ryan/dev/bsv/lib/transaction/transaction.js:285:45
     16  100.0%            LazyCompile: ~Transaction /Users/ryan/dev/bsv/lib/transaction/transaction.js:36:22
     16   11.7%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:34:32
     16  100.0%        Builtin: ArrayForEach
     16  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     16  100.0%            LazyCompile: ~GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
     13    9.5%      LazyCompile: *BufferWriter.varintBufNum /Users/ryan/dev/bsv/lib/encoding/bufferwriter.js:106:38
     13  100.0%        LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     13  100.0%          Builtin: ArrayForEach
     13  100.0%            LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     12    8.8%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/transaction.js:274:32
     12  100.0%        Builtin: ArrayForEach
     12  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     12  100.0%            LazyCompile: ~Transaction.toBufferWriter /Users/ryan/dev/bsv/lib/transaction/transaction.js:271:49
     12    8.8%      LazyCompile: *<anonymous> /Users/ryan/dev/bsv/lib/transaction/sighash.js:47:32
     12  100.0%        Builtin: ArrayForEach
     12  100.0%          LazyCompile: ~_.each /Users/ryan/dev/bsv/lib/util/_.js:18:10
     12  100.0%            LazyCompile: ~GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      5    3.6%      LazyCompile: *alloc buffer.js:277:30
      3   60.0%        LazyCompile: *GetSequenceHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:44:28
      3  100.0%          LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      3  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32
      2   40.0%        LazyCompile: *GetPrevoutHash /Users/ryan/dev/bsv/lib/transaction/sighash.js:31:27
      2  100.0%          LazyCompile: *sighashForForkId /Users/ryan/dev/bsv/lib/transaction/sighash.js:24:33
      2  100.0%            LazyCompile: ~sighash /Users/ryan/dev/bsv/lib/transaction/sighash.js:143:32

    136    1.3%  LazyCompile: *isub /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:922:37
     50   36.8%    LazyCompile: *iadd /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:847:37
     18   36.0%      LazyCompile: *redISub /Users/ryan/dev/bsv/node_modules/bn.js/lib/bn.js:2870:43
      6   33.3%        LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      6  100.0%          LazyCompile: ~_endoWnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:220:29
      6  100.0%            LazyCompile: ~mulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:434:41
      5   27.8%        LazyCompile: *_zeroDbl /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:667:46
      5  100.0%          LazyCompile: *dblp /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:605:38
      5  100.0%            LazyCompile: *_wnafMulAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/base.js:125:55
      3   16.7%        LazyCompile: *mixedAdd /Users/ryan/dev/bsv/node_modules/elliptic/lib/elliptic/curve/short.js:569:46
